CustomerID,count,min,max,mean,sum,categ_0,categ_1,categ_2,categ_3,categ_4,LastPurchase,FirstPurchase,cluster,cluster_name
12942,3.0,137.77,279.08,225.20000000000002,675.6,14.511545293072823,19.055654233274126,25.932504440497333,10.327116637063352,30.173179396092365,61,295,0,(0)Khách Mới
12944,1.0,286.95,286.95,286.95,286.95,17.354939884997385,31.64314340477435,25.248301097752226,18.81860951385259,6.935006098623453,284,284,2,(2)Ít tương tác
12945,1.0,462.95,462.95,462.95,462.95,19.33254131115671,11.016308456636786,10.065881844691651,36.3538179069014,23.231450480613457,218,218,2,(2)Ít tương tác
12947,6.0,40.8,409.67,234.54833333333332,1407.29,40.55311982604865,23.00449800680741,24.046216487006948,7.7382771141697875,4.657888565967213,73,303,3,(3)Khách Hàng Cao Cấp
12948,4.0,157.16,526.45,353.1775,1412.71,27.88258028894819,11.315839768954703,29.20981659363917,18.305243114298055,13.286520234159877,35,194,3,(3)Khách Hàng Cao Cấp
12949,7.0,35.1,1150.06,489.3171428571428,3121.85875,39.87743852949591,13.719118771932898,11.088338851227075,17.878267673317335,17.43683617402678,44,182,1,(1)Săn Sale
12951,5.0,113.4,188.69,147.656,738.2800000000001,18.67855014357696,8.647125751747305,10.646367231944517,34.992143902042585,27.03581297068862,103,260,3,(3)Khách Hàng Cao Cấp
12952,1.0,629.43375,731.54,731.54,731.54,21.308472537386884,19.195122618038663,15.96084971430134,25.682806135002874,17.85274899527025,8,8,0,(0)Khách Mới
12955,6.0,17.0,496.44,303.90166666666664,1823.4099999999999,58.016573343351205,25.9009218990792,7.568237532973934,4.1488200678947695,4.365447156700906,22,197,3,(3)Khách Hàng Cao Cấp
12956,1.0,108.07,108.07,108.07,108.07,27.454427685759235,15.684278708244657,20.12584436013695,16.008142870361805,20.727306375497363,236,236,2,(2)Ít tương tác
12957,6.0,53.2,859.48,435.3533333333333,2612.12,36.60053902577217,18.955101603295407,19.600554339004333,15.389798324732402,9.454006707195688,1,269,1,(1)Săn Sale
12962,1.0,170.54000000000002,170.54000000000002,170.54000000000002,170.54000000000002,35.12372463938079,19.315116688166995,20.40576990735311,25.155388765099097,0.0,43,43,0,(0)Khách Mới
12963,2.0,253.91,365.8,309.855,619.71,26.722176501912188,3.204724790627874,34.39512029820399,30.546545965048168,5.131432444207775,14,295,0,(0)Khách Mới
12965,1.0,629.43375,769.8100000000001,769.8100000000001,769.8100000000001,19.03456697107078,9.14511372936179,20.62327067718008,13.486444707135526,37.71060391525181,19,19,0,(0)Khách Mới
12967,2.0,202.5,1001.8,602.15,1204.3,6.115585817487338,28.850784688200616,46.649258524978194,6.352237814498049,12.8788507846882,288,301,2,(2)Ít tương tác
12968,1.0,135.95,135.95,135.95,135.95,47.66458256712027,0.0,0.0,45.01655020228025,7.318867230599485,42,42,0,(0)Khách Mới
12970,2.0,6.6,17.2,11.899999999999999,23.799999999999997,19.117647058823533,3.571428571428572,41.59663865546219,10.714285714285715,25.000000000000007,252,252,2,(2)Ít tương tác
12971,8.5,25.2,411.08,127.78257575757576,3121.85875,17.467881640807956,21.277501437693054,10.314632454512578,29.388224552832998,21.551759914153422,3,302,1,(1)Săn Sale
12974,1.0,144.8,144.8,144.8,144.8,0.0,13.777624309392264,0.0,16.298342541436465,50.48734896539946,127,127,0,(0)Khách Mới
12976,1.0,629.43375,738.6,738.6,738.6,63.60591065774334,7.676685621445979,4.71161657189277,4.508529650690496,0.0,141,141,2,(2)Ít tương tác
12977,1.0,39.24,39.24,39.24,39.24,0.0,57.78912123736169,0.0,0.0,38.09887869520897,86,86,0,(0)Khách Mới
12980,8.5,432.9,1077.12,788.0066666666667,3121.85875,0.0,57.78912123736169,22.896168391130363,5.558328609741035,4.524073400394244,87,288,1,(1)Săn Sale
12981,1.0,187.18,187.18,187.18,187.18,55.29436905652313,16.91420023506785,0.0,27.79143070840902,0.0,63,63,0,(0)Khách Mới
12982,1.0,377.2,377.2,377.2,377.2,50.92788971367974,13.735418875927891,11.731177094379639,13.62407211028632,9.981442205726406,172,172,2,(2)Ít tương tác
12987,2.0,254.4,290.6,272.5,545.0,29.559633027522935,26.46788990825688,14.614678899082566,11.119266055045873,18.238532110091743,3,127,0,(0)Khách Mới
12988,1.0,505.82,505.82,505.82,505.82,11.134395634810803,9.321497766003716,15.993831797872762,16.191530584002216,47.35874421731051,222,222,2,(2)Ít tương tác
12989,8.5,202.5,1141.2,566.5177777777777,3121.85875,36.86144987114262,7.300741763522181,4.956596439064382,19.363911302185283,31.517300624085546,18,294,1,(1)Săn Sale
12990,2.0,97.5,166.4,131.95,263.9,0.0,0.0,0.0,55.865440632332515,0.0,115,240,0,(0)Khách Mới
12991,1.0,303.56,303.56,303.56,303.56,10.67334299644222,57.78912123736169,9.882724996705758,21.623402292792203,0.0,42,42,0,(0)Khách Mới
12993,3.0,72.4,197.1,124.13333333333333,372.4,48.09344790547799,8.216970998925886,23.442534908700328,20.247046186895815,0.0,50,228,0,(0)Khách Mới
12994,2.0,256.87,316.4,286.635,573.27,22.380379227937972,13.365429902140354,33.11703036963386,14.303905663997767,16.833254836290056,50,198,0,(0)Khách Mới
12995,1.0,200.72,200.72,200.72,200.72,32.74212833798326,0.0,46.649258524978194,0.0,0.0,15,15,0,(0)Khách Mới
12997,3.0,287.45,304.17,295.81333333333333,887.44,29.134364013341745,10.956233660867213,12.75579194086361,24.977463265122147,22.176147119805282,18,247,0,(0)Khách Mới
12999,3.0,59.1,320.28000000000003,151.96,455.88,23.229797315082916,57.78912123736169,0.0,16.583311397736246,0.0,126,175,0,(0)Khách Mới
13000,3.0,76.32000000000001,256.78,178.28333333333333,534.85,27.843320557165562,14.673272880246795,21.968776292418436,24.7359072637188,10.778723006450406,36,294,0,(0)Khách Mới
13001,8.5,278.28000000000003,1150.06,778.4472727272728,3121.85875,35.00312977348848,8.07563307843586,29.261630378422314,21.39597240193766,6.263634367715685,88,256,1,(1)Săn Sale
13002,1.0,120.95,120.95,120.95,120.95,63.60591065774334,0.0,0.0,0.0,8.226539892517568,248,248,2,(2)Ít tương tác
13003,3.0,30.0,60.0,49.68333333333334,149.05,63.60591065774334,5.702784300570278,0.0,11.875209661187522,11.975847031197585,35,144,0,(0)Khách Mới
13004,8.5,15.8,435.98,315.7307692307692,3121.85875,30.958703861615298,29.66256547691558,8.995005481788281,22.55451333901815,7.829211840662688,7,287,1,(1)Săn Sale
13005,2.0,192.05,276.9,234.475,468.95,24.43757330205779,18.210896684081458,17.94434374666809,14.20194050538437,25.205245761808293,103,176,0,(0)Khách Mới
13008,1.0,229.47,229.47,229.47,229.47,63.60591065774334,10.511177931755785,13.073604392731076,6.667538240292849,0.0,253,253,2,(2)Ít tương tác
13011,1.0,50.55,50.55,50.55,50.55,0.0,0.0,29.67359050445104,35.014836795252236,35.311572700296736,302,302,2,(2)Ít tương tác
13012,3.0,178.53,377.27,286.9066666666667,860.72,19.221117204201132,6.522446324007808,17.71191560553955,47.0815131517799,9.463007714471605,8,224,0,(0)Khách Mới
13013,8.5,194.51,841.94,407.3211111111111,3121.85875,22.09258870287979,15.712146300079924,24.64340173873193,24.05309488282518,13.49876837548317,22,301,1,(1)Săn Sale
13014,6.0,233.7,512.48,388.93,2333.58,25.07649191371198,35.096289820790375,8.894059770824228,14.544176758456965,16.388981736216458,4,211,1,(1)Săn Sale
13015,4.0,108.0,783.67,440.76,1763.04,25.47644976858154,27.624444141936657,19.350099827570563,13.283873309737725,14.265132952173518,127,179,3,(3)Khách Hàng Cao Cấp
13016,3.0,12.48,425.25,263.2966666666667,789.89,20.205345048044666,38.21164972337921,3.8992771145349354,30.049753763182213,7.6339743508589795,3,53,0,(0)Khách Mới
13018,8.5,17.4,493.45,270.15333333333336,3121.85875,41.008633544970934,21.00094831506622,10.606851135686611,22.699278363962616,4.684288640313613,2,225,1,(1)Săn Sale
13021,6.0,25.200000000000003,441.61,269.055,1614.3300000000002,10.844746737036417,8.73737092168268,21.324636226793775,42.37113849089096,16.722107623596163,0,288,3,(3)Khách Hàng Cao Cấp
13023,1.0,336.40000000000003,336.40000000000003,336.40000000000003,336.40000000000003,20.475624256837097,23.579072532699165,31.82223543400713,10.25564803804994,13.867419738406658,59,59,0,(0)Khách Mới
13026,3.0,84.36,343.89,195.87,587.61,23.479859090212894,57.78912123736169,0.0,0.0,0.0,22,205,0,(0)Khách Mới
13027,6.0,384.0,1150.06,802.350625,3121.85875,0.0,57.78912123736169,0.0,0.0,0.0,43,284,1,(1)Săn Sale
13029,2.0,382.5,390.7,386.6,773.2,6.4019658561821,57.78912123736169,0.0,5.406104500775996,0.0,68,283,0,(0)Khách Mới
13030,1.0,402.36,402.36,402.36,402.36,27.226861517049407,23.799582463465555,23.47400338005766,11.792921761606522,13.706630877820855,298,298,2,(2)Ít tương tác
13032,1.0,496.3,496.3,496.3,496.3,21.994761233125125,11.031634092282893,14.678621801329841,25.34555712270804,26.949425750554102,17,17,0,(0)Khách Mới
13033,1.0,190.55,190.55,190.55,190.55,0.0,0.0,8.921542902125426,55.865440632332515,9.367620047231698,287,287,2,(2)Ít tương tác
13034,1.0,165.86,165.86,165.86,165.86,38.176775593874346,25.82901242011335,10.671650789822742,25.322561196189557,0.0,299,299,2,(2)Ít tương tác
13035,2.0,333.0,554.13,443.565,887.13,31.75971954504977,16.827297013966387,1.690845761049677,49.72213767993418,0.0,3,190,0,(0)Khách Mới
13037,3.0,250.42,326.9,293.69,881.0699999999999,16.209835767873155,14.249719091559129,26.740213603913425,20.91774773854518,21.88248379810912,68,186,0,(0)Khách Mới
13038,3.0,196.66,395.1,302.82,908.46,18.360742355194503,5.917706888580676,46.649258524978194,3.896704312793079,10.65539484402175,10,220,0,(0)Khách Mới
13043,1.0,471.57,471.57,471.57,471.57,25.446911381131116,30.508726170027785,12.893101766439766,16.731344233093708,14.419916449307632,203,203,2,(2)Ít tương tác
13044,1.0,560.47,560.47,560.47,560.47,12.525202062554639,55.59976448338002,5.35265045408318,2.2481131907149354,24.274269809267224,221,221,2,(2)Ít tương tác
13045,1.0,305.28000000000003,305.28000000000003,305.28000000000003,305.28000000000003,33.444706498951774,12.755503144654087,0.0,53.799790356394126,0.0,29,29,0,(0)Khách Mới
13046,1.0,197.72,197.72,197.72,197.72,23.27533886303864,5.158810439004653,22.60772810034392,13.832692696742868,35.12542990086992,196,196,2,(2)Ít tương tác
13047,8.0,17.85,479.16,320.765,2566.12,13.480663414025845,14.171200099761508,31.9295278474896,15.020341994918398,25.398266643804657,57,303,1,(1)Săn Sale
13048,3.0,405.13,477.61,442.84999999999997,1328.55,28.158518685785257,23.698016634676904,10.511459862255844,36.352414286251935,1.2795905310300706,43,257,3,(3)Khách Hàng Cao Cấp
13049,1.0,153.78,153.78,153.78,153.78,26.921576277799453,6.554818571985955,43.50370659383535,23.019898556379246,0.0,248,248,2,(2)Ít tương tác
13050,8.5,264.5,585.17,336.70307692307694,3121.85875,37.12264172496196,18.80588694901237,14.28969601155092,19.276056968705593,10.505718345769155,36,296,1,(1)Săn Sale
13052,1.0,348.15000000000003,348.15000000000003,348.15000000000003,348.15000000000003,24.012638230647706,22.20307338790751,0.0,25.807841447651874,27.976446933792904,142,142,2,(2)Ít tương tác
13055,3.0,69.64999999999999,787.45,400.65333333333336,1201.96,37.96132982794769,23.96335984558554,12.080268894139573,14.156045126293721,11.83899630603348,8,143,3,(3)Khách Hàng Cao Cấp
13058,1.0,47.55,47.55,47.55,47.55,0.0,0.0,31.230283911671926,0.0,50.48734896539946,81,81,0,(0)Khách Mới
13059,1.0,183.4,183.4,183.4,183.4,0.0,48.66412213740458,12.92257360959651,33.778625954198475,4.634678298800436,179,179,2,(2)Ít tương tác
13060,1.0,307.53,307.53,307.53,307.53,23.568432348063602,3.316749585406302,9.7551458394303,36.87445127304654,26.48522095405327,183,183,2,(2)Ít tương tác
13061,1.0,248.61,248.61,248.61,248.61,13.273802341016047,16.314709786412454,20.031374441896947,10.136358151321346,40.2437552793532,2,2,0,(0)Khách Mới
13062,1.0,346.98,346.98,346.98,346.98,11.412761542452014,36.45166868407401,0.0,3.6313332180529136,48.50423655542106,121,121,0,(0)Khách Mới
13064,3.0,183.08,455.95,280.7766666666667,842.33,9.527144943193285,11.477686892310615,13.177733192454264,41.24274334287037,24.574691629171465,18,257,0,(0)Khách Mới
13065,1.0,205.86,205.86,205.86,205.86,15.019916448071505,18.308559215000482,21.203730690760715,28.56310113669484,16.904692509472454,303,303,2,(2)Ít tương tác
13067,1.0,115.46,115.46,115.46,115.46,4.287199029967088,0.0,46.649258524978194,21.063571799757494,20.656504417114157,12,12,0,(0)Khách Mới
13068,1.0,165.0,165.0,165.0,165.0,0.0,0.0,0.0,55.865440632332515,0.0,249,249,2,(2)Ít tương tác
13069,8.5,1.9,476.7600000000001,181.17894736842106,3121.85875,30.314315593771784,31.90128979781548,4.1860330002323956,21.83621891703463,11.810074366720892,29,299,1,(1)Săn Sale
13070,1.0,228.8,228.8,228.8,228.8,0.0,0.0,0.0,55.865440632332515,0.0,122,122,0,(0)Khách Mới
13072,1.0,177.15,177.15,177.15,177.15,28.11176968670618,0.0,25.148179508890767,29.974597798475873,16.76545300592718,196,196,2,(2)Ít tương tác
13075,1.0,629.43375,919.61,802.350625,919.61,45.36705777449136,0.0,6.50819369080371,48.12474853470493,0.0,59,59,0,(0)Khách Mới
13077,3.0,9.6,313.72,192.06333333333336,576.19,15.132161266248978,24.113573647581525,37.83647755080789,15.741335323417621,7.176452211943976,220,296,2,(2)Ít tương tác
13078,8.5,263.28,846.45,486.03058823529415,3121.85875,12.809046150569072,3.851972521700401,35.95936832830662,14.069557471570416,33.310055527853486,12,296,1,(1)Săn Sale
13079,3.0,23.8,112.9,57.46666666666667,172.4,0.0,0.0,10.266821345707658,0.0,50.48734896539946,5,70,0,(0)Khách Mới
13080,1.0,58.08,58.08,58.08,58.08,29.958677685950413,57.78912123736169,0.0,0.0,0.0,109,109,0,(0)Khách Mới
13081,8.0,11.6,1150.06,802.350625,3121.85875,30.117749789732517,23.10349445804561,13.31033337440469,22.290228053164192,11.17819432465299,73,301,1,(1)Săn Sale
13082,8.5,34.0,1150.06,399.49777777777774,3121.85875,12.438116746581821,49.590318956022564,18.09382891853105,6.032574232091405,13.845161146773172,56,268,1,(1)Săn Sale
13083,1.0,192.39,192.39,192.39,192.39,33.681584281927336,26.836114143146737,17.672436197307555,12.973647278964604,8.836218098653777,5,5,0,(0)Khách Mới
13085,2.0,134.4,137.98000000000002,136.19,272.38,27.535061311403187,3.7447683383508332,10.903884279315662,11.080108671708643,46.73617739922168,87,225,0,(0)Khách Mới
13089,8.5,17.4,1150.06,584.5380519480519,3121.85875,33.35489918445979,18.18218982111082,15.214589476027578,19.697050151490476,13.551271366911335,0,299,1,(1)Săn Sale
13090,8.5,15.0,935.25,526.06,3121.85875,6.529462207521744,42.27844732540015,17.596218428823075,3.353652097141434,30.242219941113607,66,302,1,(1)Săn Sale
13092,5.0,38.08,185.45,91.966,459.83,7.698497270730487,16.827958158449864,14.15740599786878,12.722092947393602,48.59404562555727,0,289,3,(3)Khách Hàng Cao Cấp
13093,8.0,293.55,1150.06,802.350625,3121.85875,20.38812041684728,19.926695205435532,9.41830670541373,23.19629936467468,27.07057830762878,205,303,1,(1)Săn Sale
13094,8.5,73.14,228.96000000000004,156.57600000000002,1565.7600000000002,63.60591065774334,0.0,0.0,3.391324340895156,0.0,10,298,1,(1)Săn Sale
13095,1.0,74.39999999999999,74.39999999999999,74.39999999999999,74.39999999999999,43.5483870967742,56.451612903225815,0.0,0.0,0.0,0,0,0,(0)Khách Mới
13097,8.5,304.90000000000003,878.02,597.9755555555556,3121.85875,12.020558253960584,17.613317526914884,27.71016280858749,14.394494014991318,28.261467395545708,7,290,1,(1)Săn Sale
13098,8.5,242.25,1150.06,802.350625,3121.85875,20.595020681034786,25.01713041881629,4.175014668735639,27.874941860835545,22.33789237057773,17,247,1,(1)Săn Sale
13099,1.0,207.36,207.36,207.36,207.36,0.0,57.78912123736169,0.0,0.0,0.0,29,29,0,(0)Khách Mới
13101,1.0,101.19,101.19,101.19,101.19,9.783575452119775,40.853839312185,11.710643344203971,27.818954442138548,9.832987449352702,164,164,2,(2)Ít tương tác
13102,8.5,8.5,413.96,260.54699999999997,3121.85875,47.29204327818014,13.919177729929725,12.228120070467135,13.82975048647653,12.730908434946478,11,295,1,(1)Săn Sale
13104,4.0,101.76,202.56,144.75,579.0,50.81865284974093,1.7409326424870468,42.15544041450777,5.284974093264249,0.0,15,284,0,(0)Khách Mới
13106,1.0,59.5,59.5,59.5,59.5,0.0,0.0,46.649258524978194,0.0,0.0,63,63,0,(0)Khách Mới
13107,3.0,368.38,559.29,466.6233333333333,1399.87,27.431118603870363,28.806960646345736,11.511783237014866,17.177309321579862,15.072828191189183,15,263,3,(3)Khách Hàng Cao Cấp
13108,1.0,350.06,350.06,350.06,350.06,28.452265325944122,42.409872593269725,0.0,0.0,29.137862080786153,302,302,2,(2)Ít tương tác
13109,1.0,364.9,364.9,364.9,364.9,29.679364209372434,17.182789805426147,28.69279254590299,20.96464784872568,3.4804055905727598,87,87,0,(0)Khách Mới
13110,5.0,7.040000000000001,302.71000000000004,202.08800000000002,1010.44,5.210601322196271,15.259688848422467,10.42615098372986,39.71537152131745,29.38818732433396,67,241,3,(3)Khách Hàng Cao Cấp
13113,8.5,2.55,1150.06,471.294,3121.85875,5.684986441584234,7.350719508417251,25.534910268325085,17.899761083315298,43.529622698358146,43,296,1,(1)Săn Sale
13115,1.0,629.43375,863.1,802.350625,863.1,40.800602479434595,26.451164407368786,16.342254663422548,10.32325338894682,6.08272506082725,114,114,0,(0)Khách Mới
13116,1.0,485.19,485.19,485.19,485.19,22.28405366969641,29.13703909808529,4.0808755332962345,7.296110801953875,37.2019208969682,68,68,0,(0)Khách Mới
13117,7.0,65.28,202.12,120.25285714285714,841.77,39.7970942181356,23.31634531998052,16.298989035009562,9.016714779571618,11.570856647302707,51,302,3,(3)Khách Hàng Cao Cấp
13118,3.0,185.22,423.55,266.56666666666666,799.7,25.325747155183194,0.2926097286482431,26.091034137801678,8.046767537826684,40.243841440540194,138,218,0,(0)Khách Mới
13120,1.0,30.6,30.6,30.6,30.6,0.0,0.0,0.0,55.865440632332515,0.0,168,168,2,(2)Ít tương tác
13121,1.0,254.73,254.73,254.73,254.73,35.991049346366744,37.35327601774428,6.555961213834256,16.86099006791505,3.238723354139678,199,199,2,(2)Ít tương tác
13122,2.0,18.72,903.67,461.195,922.39,33.54112685523477,17.21180845412461,3.5451381736575636,27.87324233783974,17.828684179143313,24,170,0,(0)Khách Mới
13124,3.0,629.43375,1150.06,802.350625,3121.85875,31.762651311253276,26.092222994252367,15.74675281458232,12.195680358221988,14.202692521690055,19,289,3,(3)Khách Hàng Cao Cấp
13126,6.0,19.8,320.17,227.09666666666666,1362.58,22.69077778919403,30.03860323797502,13.382700465293782,22.97846731935006,10.909451188187116,2,296,3,(3)Khách Hàng Cao Cấp
13127,1.0,259.17,259.17,259.17,259.17,23.073658216614575,10.495041864413318,17.18948952425049,36.62460932978354,12.617201064938072,7,7,0,(0)Khách Mới
13130,1.0,64.0,64.0,64.0,64.0,39.0625,0.0,46.649258524978194,0.0,0.0,24,24,0,(0)Khách Mới
13131,2.0,324.9,413.3,369.1,738.2,19.913302628014087,36.61609319967488,4.497426171769169,22.758060146301816,16.215117854240045,1,117,0,(0)Khách Mới
13132,1.0,77.3,77.3,77.3,77.3,0.0,0.0,46.649258524978194,19.793014230271673,21.99223803363519,191,191,2,(2)Ít tương tác
13133,2.0,52.35,57.45,54.900000000000006,109.80000000000001,13.661202185792348,11.475409836065573,46.649258524978194,0.0,27.18579234972677,203,234,2,(2)Ít tương tác
13134,4.0,25.5,890.84,435.1575,1740.63,28.405807092834202,17.99003808965719,15.959738715292737,20.305866266811442,17.33854983540442,15,170,3,(3)Khách Hàng Cao Cấp
13135,1.0,629.43375,1150.06,802.350625,3096.0,0.0,57.78912123736169,0.0,0.0,0.0,126,126,3,(3)Khách Hàng Cao Cấp
13136,4.0,119.18,919.75,531.9625000000001,2127.8500000000004,25.51166670582983,12.53518810066499,23.54254294240665,25.66534295180581,12.74525929929271,17,142,3,(3)Khách Hàng Cao Cấp
13137,5.0,206.63,640.8100000000001,377.66400000000004,1888.3200000000002,37.82250889679715,12.839984748347739,18.5720640569395,24.704499237417384,6.060943060498221,22,238,3,(3)Khách Hàng Cao Cấp
13138,4.0,102.6,198.44,171.9725,687.89,29.181991306749627,9.129366613848145,37.44057916236608,10.990129235778975,13.257933681257178,10,302,0,(0)Khách Mới
13139,4.0,409.5,1150.06,802.350625,3121.85875,18.267792978775635,12.806592719887519,12.012631954828487,40.118731448211214,16.794250898297143,2,189,3,(3)Khách Hàng Cao Cấp
13140,3.0,114.06,158.26,140.82333333333335,422.47,26.075224276279968,10.166402348095723,16.06031197481478,30.63176083508888,17.066300565720642,38,296,0,(0)Khách Mới
13141,5.0,215.52,987.72,477.16,2385.8,29.526364322239917,17.321653114259366,11.444798390476988,33.34520915416212,8.361975018861598,14,245,3,(3)Khách Hàng Cao Cấp
13144,1.0,110.95,110.95,110.95,110.95,0.0,57.45831455610635,0.0,42.54168544389365,0.0,262,262,2,(2)Ít tương tác
13145,3.0,82.17,295.0,165.32333333333335,495.97,2.2682823557876484,57.78912123736169,9.073129423150593,0.0,23.953061677117564,21,302,0,(0)Khách Mới
13147,1.0,118.8,118.8,118.8,118.8,0.0,0.0,0.0,0.0,50.48734896539946,29,29,0,(0)Khách Mới
13148,8.5,14.85,464.3,257.86199999999997,2578.62,28.32561602717733,20.187542173720825,15.67117295297485,17.699389595985448,18.11627925014155,63,294,1,(1)Săn Sale
13149,3.0,249.72,506.16,377.54,1132.6200000000001,39.83154102876516,20.824283519627055,11.380692553548407,13.165933852483622,14.797549045575744,36,219,3,(3)Khách Hàng Cao Cấp
13151,1.0,629.43375,1150.06,802.350625,1250.37,9.413213688748131,23.11715732143286,21.981493477930535,23.966505914249385,21.5216295976391,225,225,2,(2)Ít tương tác
13155,3.0,189.5,379.7,294.1666666666667,882.5,32.0441926345609,7.3552407932011326,27.620396600566572,18.407932011331443,14.572237960339942,9,298,0,(0)Khách Mới
13157,3.0,197.82,375.26,284.51666666666665,853.55,63.60591065774334,20.455743658836624,0.0,0.0,1.464471911428739,71,228,0,(0)Khách Mới
13158,4.0,256.41,332.89,300.265,1201.06,45.79787854062245,13.498076698915959,17.659400862571395,21.92063677085242,1.1240071270377834,24,248,3,(3)Khách Hàng Cao Cấp
13159,2.0,327.68,457.31,392.495,784.99,15.437139326615625,33.09723690747653,20.764595727334108,7.382259646619703,23.31876839195404,36,45,0,(0)Khách Mới
13161,1.0,112.75,112.75,112.75,112.75,0.0,1.1086474501108647,0.0,50.19955654101995,48.691796008869176,243,243,2,(2)Ít tương tác
13162,4.0,3.75,709.96,411.24750000000006,1644.9900000000002,46.73706223138134,24.189812704028594,9.8845585687451,12.869379145161975,6.3191873506829825,52,264,3,(3)Khách Hàng Cao Cấp
13165,1.0,354.64,354.64,354.64,354.64,63.60591065774334,12.655086848635236,6.598240469208211,2.8761561019625534,0.0,281,281,2,(2)Ít tương tác
13166,1.0,414.7,414.7,414.7,414.7,40.3906438389197,13.99807089462262,22.196768748492886,7.113576079093321,16.30094043887147,213,213,2,(2)Ít tương tác
13167,2.0,174.64,242.91,208.77499999999998,417.54999999999995,12.345826847084183,41.300443060711295,12.884684468925878,7.328463657047061,26.14058196623159,60,73,0,(0)Khách Mới
13168,3.0,131.43,616.38,315.00333333333333,945.01,16.411466545327563,19.089745082062628,10.79882752563465,36.43559327414525,17.264367572829915,129,248,0,(0)Khách Mới
13169,1.0,505.2,505.2,505.2,505.2,8.076009501187647,57.78912123736169,28.266033254156774,0.0,0.0,182,182,2,(2)Ít tương tác
13171,1.0,140.35,140.35,140.35,140.35,4.738154613466334,26.540790879943,30.067687923049526,12.61132882080513,26.042037762736015,229,229,2,(2)Ít tương tác
13173,1.0,165.94,165.94,165.94,165.94,22.869711944076172,18.313848378932146,23.95444136434856,3.796552970953357,31.065445341689767,297,297,2,(2)Ít tương tác
13174,2.0,629.43375,1150.06,802.350625,2034.06,17.78462778875746,21.071649803840593,17.170093310915117,21.543120655241243,22.43050844124559,246,299,2,(2)Ít tương tác
13178,8.5,285.0,795.8000000000001,572.97,3121.85875,47.87724003389745,7.146001438896354,6.985046725347263,33.368627017509155,4.623084784349771,3,290,1,(1)Săn Sale
13183,7.0,211.96,690.6000000000001,440.7971428571429,3085.5800000000004,20.62529573046234,1.8298018524880246,0.44724168551779564,55.865440632332515,2.2896829769443667,16,264,1,(1)Săn Sale
13184,8.5,8.29,305.02,157.73333333333332,1419.6,20.893209354747817,36.147506339814036,4.779515356438433,30.698788391096087,7.480980557903635,60,220,1,(1)Săn Sale
13185,1.0,71.4,71.4,71.4,71.4,0.0,0.0,0.0,0.0,50.48734896539946,197,197,2,(2)Ít tương tác
13186,2.0,313.6,967.29,640.4449999999999,1280.8899999999999,19.47552092685555,1.7503454629203135,19.322502322603814,42.385372670565005,17.06625861705533,23,58,0,(0)Khách Mới
13187,1.0,236.02,236.02,236.02,236.02,23.841199898313704,10.083891195661385,6.524870773663249,17.265485975764765,42.284552156596895,267,267,2,(2)Ít tương tác
13189,1.0,127.0,127.0,127.0,127.0,0.0,57.78912123736169,0.0,0.0,0.0,45,45,0,(0)Khách Mới
13192,2.0,447.62,464.32,455.97,911.94,32.73680285983727,14.981248766366209,9.951312586354364,20.350023027830773,21.980612759611375,25,135,0,(0)Khách Mới
13194,1.0,60.7,60.7,60.7,60.7,14.827018121911037,0.0,46.649258524978194,29.159802306425043,0.0,65,65,0,(0)Khách Mới
13196,2.0,512.13,1074.82,793.4749999999999,1586.9499999999998,28.707898799584115,20.5923312013611,21.54762279844986,26.96871357005577,2.1834336305491675,14,192,3,(3)Khách Hàng Cao Cấp
13198,5.0,373.6,898.76,598.796,2993.98,33.893345980935074,22.931348906806324,10.389180956452615,28.353562816050875,4.432561339755109,50,291,1,(1)Săn Sale
13199,8.5,15.0,606.84,214.86363636363637,3121.85875,34.92278400676962,23.524011000634655,8.248783583668288,22.64861434313518,10.655807065792256,22,296,1,(1)Săn Sale
13200,2.0,307.69,319.32,313.505,627.01,28.82250681807308,15.763703928167017,24.385575987623803,16.602606019042756,14.425607247093348,4,56,0,(0)Khách Mới
13203,2.0,144.15,165.71,154.93,309.86,55.082940682889046,41.70593171109533,0.0,0.0,3.2111276060156193,50,172,0,(0)Khách Mới
13207,1.0,197.52000000000004,197.52000000000004,197.52000000000004,197.52000000000004,0.0,10.085054678007289,17.922235722964764,35.84447144592953,36.14823815309842,80,80,0,(0)Khách Mới
13208,4.0,134.86,320.23,207.205,828.82,35.052242947805304,23.33075939287179,10.219347988706835,14.180401052098162,17.217248618517893,85,239,3,(3)Khách Hàng Cao Cấp
13209,5.0,111.35,1150.06,802.350625,3121.85875,37.177663582748,23.480217302423963,14.167745915786742,20.432205609810435,5.31994329963791,58,291,1,(1)Săn Sale
13210,1.0,353.48,353.48,353.48,353.48,40.737806948059294,36.00769491909019,18.247142695484893,5.007355437365622,0.0,23,23,0,(0)Khách Mới
13211,2.0,110.7,673.94,392.32000000000005,784.6400000000001,10.97318515497553,24.532269575856443,6.939488172920065,51.99836867862968,5.55668841761827,25,291,0,(0)Khách Mới
13213,4.0,94.8,412.35,240.4325,961.73,21.794058623522194,18.59461595250226,24.705478668649206,19.527310159816167,15.378536595510173,58,129,3,(3)Khách Hàng Cao Cấp
13216,1.0,333.74,333.74,333.74,333.74,0.0,41.421465811709716,0.0,55.865440632332515,0.0,197,197,2,(2)Ít tương tác
