CustomerID,InvoiceNo,Basket Price,categ_0,categ_1,categ_2,categ_3,categ_4,InvoiceDate
13823,566092,650.42,324.90000000000003,52.5,229.5,43.519999999999996,0.0,2011-09-09 10:42:00.000000000
13823,577616,307.24,84.9,15.600000000000001,90.25,20.28,96.21000000000001,2011-11-21 10:22:00.000000000
13824,543008,442.88,0.0,20.88,68.0,264.0,90.0,2011-02-02 13:07:00.000000000
13824,549735,659.3000000000001,0.0,0.0,259.9,174.9,224.50000000000003,2011-04-12 08:42:00.000000000
13824,554032,130.8,0.0,0.0,130.8,0.0,0.0,2011-05-20 14:04:00.000000000
13824,561387,196.86,0.0,0.0,0.0,196.86,0.0,2011-07-27 09:22:00.000000000
13824,574868,269.1,16.8,0.0,99.0,85.2,68.1,2011-11-07 12:41:00.000000000
13826,557033,179.55,15.6,26.400000000000002,77.25,15.6,44.7,2011-06-16 13:48:00.000000000
13827,560584,112.74,5.9,5.13,62.9,11.809999999999999,27.0,2011-07-19 15:38:00.000000000
13827,561710,188.01999999999998,11.4,11.98,117.0,24.939999999999998,22.7,2011-07-29 11:45:00.000000000
13827,571032,109.04,44.18,7.42,23.5,4.09,29.85,2011-10-13 12:38:00.000000256
13828,577090,209.49,30.599999999999998,80.14,0.0,33.0,65.75,2011-11-17 16:02:00.000000000
13831,537127,408.0,408.0,0.0,0.0,0.0,0.0,2010-12-05 12:13:00.000000000
13831,551879,311.29999999999995,163.2,0.0,148.1,0.0,0.0,2011-05-05 08:33:00.000000000
13831,554278,374.15,65.04,16.47,127.55,50.9,114.19,2011-05-23 13:25:00.000000000
13831,561044,357.4,229.2,0.0,88.6,39.599999999999994,0.0,2011-07-24 12:26:00.000000000
13831,566479,340.2,234.59999999999997,0.0,105.6,0.0,0.0,2011-09-13 09:07:00.000000000
13831,578304,407.4,280.2,0.0,127.19999999999999,0.0,0.0,2011-11-23 15:41:00.000000000
13832,577556,40.949999999999996,0.0,0.0,0.0,37.199999999999996,3.75,2011-11-20 15:36:00.000000000
13833,558767,383.85,47.2,0.95,170.3,77.4,88.0,2011-07-03 13:27:00.000000000
13835,552309,328.45,68.75,28.2,64.5,121.19999999999999,45.8,2011-05-08 15:22:00.000000000
13835,559326,208.89,40.0,47.64,48.75,33.0,39.5,2011-07-07 15:16:00.000000000
13835,571657,205.57,20.8,18.0,58.25,63.52,45.0,2011-10-18 12:44:00.000000000
13835,576346,91.66,17.700000000000003,18.46,15.9,19.799999999999997,19.8,2011-11-14 15:37:00.000000000
13837,542213,109.05,7.15,0.0,0.0,59.75,42.15,2011-01-26 12:15:00.000000000
13837,552952,157.54000000000002,65.58000000000001,35.94,0.0,44.769999999999996,11.25,2011-05-12 12:10:00.000000000
13838,537042,230.66,29.05,6.859999999999999,104.6,46.099999999999994,44.05,2010-12-05 10:45:00.000000000
13838,563200,143.72,24.810000000000002,2.9699999999999998,55.45,35.39,25.1,2011-08-14 10:49:00.000000000
13838,563201,93.16,13.0,4.16,43.3,17.85,14.85,2011-08-14 10:52:00.000000000
13838,580396,207.28,10.89,8.89,54.0,68.2,65.3,2011-12-04 11:00:00.000000000
13841,548623,85.0,0.0,85.0,0.0,0.0,0.0,2011-04-01 12:10:00.000000000
13842,537691,310.57,48.00000000000001,44.0,70.65,89.86999999999999,58.05,2010-12-08 10:39:00.000000000
13842,540412,303.0,35.400000000000006,20.4,127.69999999999999,37.199999999999996,82.30000000000001,2011-01-07 10:27:00.000000000
13842,543118,293.96,30.300000000000004,30.36,148.85,39.599999999999994,44.85,2011-02-03 13:31:00.000000000
13842,546376,311.07,76.70000000000002,20.6,123.05,59.12,31.6,2011-03-11 12:11:00.000000000
13842,551028,308.73,17.700000000000003,15.239999999999998,184.1,57.04,34.650000000000006,2011-04-26 11:30:00.000000000
13842,554372,301.14,50.7,15.239999999999998,69.55,114.19999999999999,51.45,2011-05-24 10:50:00.000000000
13842,559301,336.8,55.32000000000001,5.04,30.85,171.04,74.55000000000001,2011-07-07 12:41:00.000000000
13842,568696,638.66,139.58,135.56,88.5,190.72,84.30000000000001,2011-09-28 14:56:00.000000000
13842,570721,581.6899999999999,63.38,160.88,133.95,152.28,71.2,2011-10-12 10:51:00.000000000
13844,579149,361.62,149.82,46.2,16.5,89.39999999999999,59.7,2011-11-28 13:21:00.000000000
13845,569717,312.98,155.10000000000002,63.08,0.0,49.8,45.0,2011-10-06 08:25:00.000000000
13846,538886,399.8,111.30000000000001,57.0,49.65,164.85,17.0,2010-12-14 16:07:00.000000000
13846,549718,252.53,126.12,20.159999999999997,51.35,24.9,30.0,2011-04-11 15:03:00.000000256
13846,576511,201.13,30.180000000000003,0.0,76.45,0.0,94.5,2011-11-15 12:07:00.000000000
13848,537841,320.0,0.0,320.0,0.0,0.0,0.0,2010-12-08 15:10:00.000000000
13848,543991,615.0,0.0,615.0,0.0,0.0,0.0,2011-02-15 10:17:00.000000000
13848,566028,320.0,0.0,320.0,0.0,0.0,0.0,2011-09-08 12:58:00.000000000
13849,557671,593.5799999999999,75.9,56.26,115.5,281.41999999999996,64.5,2011-06-22 10:11:00.000000000
13849,571747,944.37,113.4,177.39,133.5,353.28,166.8,2011-10-19 10:59:00.000000000
13850,562101,1586.81,519.03,192.24,116.5,578.74,180.3,2011-08-02 14:04:00.000000000
13851,544924,246.32,103.7,13.919999999999998,0.0,63.9,64.8,2011-02-24 17:18:00.000000000
13851,562218,1106.96,116.4,232.7,106.5,454.06,197.3,2011-08-03 14:07:00.000000000
13851,565580,1298.18,913.2,46.12,138.70000000000002,100.56,99.60000000000001,2011-09-05 12:36:00.000000000
13853,571058,1056.94,208.44000000000003,9.36,464.9,133.79999999999998,240.44,2011-10-13 14:18:00.000000000
13854,537901,309.4,0.0,0.0,251.39999999999998,58.0,0.0,2010-12-09 10:48:00.000000000
13854,539328,270.34,92.5,20.16,127.2,30.479999999999997,0.0,2010-12-17 09:37:00.000000000
13854,541172,311.84999999999997,20.4,0.0,209.2,44.0,38.25,2011-01-14 11:47:00.000000000
13854,541966,304.1,17.700000000000003,10.2,0.0,85.03999999999999,191.16,2011-01-24 13:35:00.000000000
13854,542907,313.85,0.0,0.0,181.6,58.0,74.25,2011-02-01 15:15:00.000000000
13854,543591,310.5,0.0,0.0,192.2,36.94,81.36,2011-02-10 11:46:00.000000000
13854,544794,385.46000000000004,0.0,0.0,96.6,0.0,288.86,2011-02-23 12:50:00.000000000
13854,546001,329.36,0.0,0.0,288.79999999999995,40.56,0.0,2011-03-08 15:03:00.000000000
13854,546637,292.3,0.0,0.0,262.59999999999997,0.0,29.700000000000003,2011-03-15 12:37:00.000000000
13854,547105,305.52,0.0,0.0,110.19999999999999,100.92,94.4,2011-03-21 11:20:00.000000000
13854,549280,429.9,0.0,0.0,175.2,0.0,254.70000000000005,2011-04-07 13:18:00.000000000
13854,550307,308.64,122.39999999999999,0.0,159.2,27.04,0.0,2011-04-17 10:56:00.000000000
13854,551290,207.50000000000003,0.0,0.0,0.0,0.0,207.50000000000003,2011-04-27 14:25:00.000000000
13854,553706,302.64,12.48,0.0,0.0,208.79999999999998,81.36,2011-05-18 15:23:00.000000000
13854,554484,302.88,0.0,0.0,34.0,187.52,81.36,2011-05-24 13:02:00.000000000
13854,554921,393.75,43.349999999999994,0.0,350.4,0.0,0.0,2011-05-27 12:44:00.000000000
13854,558994,349.54,61.199999999999996,0.0,34.0,27.04,227.30000000000004,2011-07-05 11:58:00.000000000
13854,560640,313.76,0.0,6.8,159.2,0.0,147.76,2011-07-20 10:59:00.000000000
13854,564477,322.32,0.0,0.0,308.79999999999995,13.52,0.0,2011-08-25 12:59:00.000000000
13854,566050,324.0,0.0,0.0,192.2,50.44,81.36,2011-09-08 14:35:00.000000000
13854,566435,302.20000000000005,0.0,15.600000000000001,263.20000000000005,23.4,0.0,2011-09-12 15:04:00.000000000
13854,569654,316.76,0.0,0.0,235.39999999999998,0.0,81.36,2011-10-05 12:56:00.000000000
13854,574045,409.08000000000004,42.96,0.0,183.60000000000002,0.0,182.51999999999998,2011-11-02 13:18:00.000000000
13854,576613,310.04,0.0,0.0,263.20000000000005,46.839999999999996,0.0,2011-11-15 16:34:00.000000000
13854,579922,302.28,0.0,22.8,76.19999999999999,40.56,162.72,2011-12-01 09:06:00.000000000
13856,554014,94.39999999999999,0.0,68.0,0.0,26.4,0.0,2011-05-20 13:13:00.000000000
13856,556110,103.25,0.0,99.5,0.0,0.0,3.75,2011-06-09 08:45:00.000000000
13856,557969,169.5,0.0,169.5,0.0,0.0,0.0,2011-06-24 10:03:00.000000000
13858,571107,216.17,93.72,10.2,88.85,23.4,0.0,2011-10-13 16:17:00.000000000
13859,541413,201.16,70.75,27.8,64.6,34.26,3.75,2011-01-17 16:14:00.000000000
13860,566622,399.98,91.04,30.36,31.5,114.17999999999999,132.9,2011-09-14 09:27:00.000000000
13860,571691,184.64000000000001,60.36000000000001,27.04,19.9,0.0,77.34,2011-10-18 14:34:00.000000000
13860,571692,27.29,17.34,0.0,9.95,0.0,0.0,2011-10-18 14:34:00.000000000
13860,578815,308.64,79.74000000000001,10.2,42.349999999999994,48.0,128.35,2011-11-25 13:42:00.000000000
13860,581382,319.45,97.96000000000001,47.76,44.9,57.48,71.35,2011-12-08 12:57:00.000000000
13862,540838,415.5,42.6,40.400000000000006,0.0,285.0,47.5,2011-01-11 15:13:00.000000000
13862,544607,253.75,72.4,39.6,0.0,81.89999999999999,59.85,2011-02-22 10:00:00.000000000
13862,550974,173.46,29.5,20.36,0.0,123.6,0.0,2011-04-21 17:10:00.000000000
13862,555559,287.75,42.1,41.0,0.0,192.2,12.450000000000001,2011-06-05 14:18:00.000000000
13862,559460,300.86,29.5,72.96000000000001,34.0,79.5,84.9,2011-07-08 13:00:00.000000000
13862,564181,327.93,39.71,74.61999999999999,0.0,148.2,65.4,2011-08-23 14:53:00.000000000
13862,568574,308.4,17.700000000000003,117.72,0.0,157.98,15.0,2011-09-28 09:15:00.000000000
13862,577784,119.66,0.0,64.26,17.0,38.4,0.0,2011-11-21 16:24:00.000000000
13863,549053,299.56,35.400000000000006,63.24,52.8,133.12,15.0,2011-04-06 10:20:00.000000000
13865,544779,123.30000000000001,35.400000000000006,0.0,38.25,34.8,14.850000000000001,2011-02-23 12:04:00.000000000
13865,555581,159.22,30.300000000000004,0.0,48.5,45.019999999999996,35.4,2011-06-06 08:04:00.000000000
13865,561244,100.82,15.299999999999999,0.0,0.0,65.72,19.8,2011-07-26 11:24:00.000000000
13865,570834,118.22,35.400000000000006,6.6000000000000005,25.5,30.919999999999998,19.8,2011-10-12 13:31:00.000000000
13866,568340,145.67000000000002,52.38,0.0,11.5,42.04,39.75,2011-09-26 14:54:00.000000000
13867,552011,138.85,17.700000000000003,10.2,110.94999999999999,0.0,0.0,2011-05-05 17:28:00.000000000
13867,568245,443.79,76.5,75.36,78.0,184.07999999999998,29.85,2011-09-26 12:23:00.000000000
13867,575148,422.45000000000005,75.10000000000001,52.2,210.25,0.0,84.9,2011-11-08 15:48:00.000000000
13868,573874,507.54,124.74000000000001,93.5,60.45,203.95,24.900000000000002,2011-11-01 12:45:00.000000000
13868,580363,2685.0,2685.0,0.0,0.0,0.0,0.0,2011-12-02 16:32:00.000000000
13869,539439,323.62,66.0,31.2,103.39999999999999,63.31999999999999,59.7,2010-12-17 15:14:00.000000000
13869,542619,562.39,175.60000000000002,68.5,183.95,92.84,41.5,2011-01-30 15:54:00.000000000
13869,547253,687.15,151.70000000000002,79.1,145.15,134.79999999999998,176.4,2011-03-22 10:44:00.000000000
13869,562688,1510.49,310.19,238.64000000000001,319.2,467.15999999999997,175.3,2011-08-08 13:53:00.000000000
13870,544935,544.03,119.7,103.25999999999999,89.2,137.71999999999997,94.15,2011-02-25 09:09:00.000000000
13870,558042,224.67,66.0,15.120000000000001,0.0,74.25,69.3,2011-06-24 13:26:00.000000000
13870,558044,112.5,0.0,0.0,33.9,33.9,44.7,2011-06-24 13:29:00.000000000
13870,561537,469.31000000000006,48.36,26.400000000000002,134.85,52.199999999999996,207.50000000000003,2011-07-28 09:58:00.000000000
13870,564803,812.16,472.54,19.919999999999998,0.0,119.39999999999999,200.3,2011-08-30 11:32:00.000000000
13870,573411,381.23,110.21000000000001,40.31999999999999,83.5,101.4,45.8,2011-10-30 16:10:00.000000000
13870,573412,54.599999999999994,0.0,0.0,0.0,34.8,19.8,2011-10-30 16:11:00.000000000
13870,581140,152.75,102.0,0.0,33.35,17.4,0.0,2011-12-07 13:23:00.000000000
13871,543173,456.05,80.70000000000002,36.0,71.95,93.9,173.5,2011-02-04 09:30:00.000000000
13871,546230,397.55,67.8,28.2,82.2,51.0,168.35000000000002,2011-03-10 12:26:00.000000000
13871,547657,401.3,105.8,30.599999999999998,69.45,90.0,105.45,2011-03-24 12:58:00.000000000
13871,550446,509.34000000000003,123.8,54.94,123.0,35.099999999999994,172.5,2011-04-18 12:36:00.000000000
13871,553417,631.49,205.24,21.9,115.05,170.5,118.80000000000001,2011-05-17 10:08:00.000000000
13871,558501,615.09,180.84,48.2,101.75,54.599999999999994,229.70000000000002,2011-06-30 10:19:00.000000000
13871,561614,633.07,217.52,48.5,231.75,109.8,25.5,2011-07-28 12:50:00.000000000
13871,563842,430.35,98.2,37.4,161.8,31.5,101.45,2011-08-19 13:54:00.000000000
13871,566024,524.95,168.0,18.7,120.75,103.35,114.15,2011-09-08 12:51:00.000000000
13871,571405,45.0,0.0,0.0,0.0,0.0,45.0,2011-10-17 12:12:00.000000000
13871,571406,357.68,141.56,44.519999999999996,50.0,105.0,16.6,2011-10-17 12:12:00.000000000
13871,572719,855.17,213.88000000000002,60.04,275.9,161.39999999999998,143.95000000000002,2011-10-25 15:03:00.000000000
13871,576920,532.76,241.36,21.0,51.0,153.29999999999998,66.10000000000001,2011-11-17 10:49:00.000000000
13873,543046,113.55,38.1,0.0,36.9,0.0,38.550000000000004,2011-02-03 09:37:00.000000000
13873,551882,108.95,0.0,10.4,44.45,0.0,54.1,2011-05-05 09:13:00.000000000
13873,563103,159.20000000000002,78.44000000000001,15.959999999999999,45.0,0.0,19.8,2011-08-12 10:08:00.000000000
13874,539314,540.45,140.10000000000002,36.0,241.15,55.0,68.2,2010-12-16 18:20:00.000000000
13875,543770,340.65,53.400000000000006,104.9,44.55,137.8,0.0,2011-02-11 15:39:00.000000000
13875,547842,343.03000000000003,28.200000000000003,50.879999999999995,15.9,55.0,193.05,2011-03-27 11:14:00.000000000
13875,556104,384.2,41.6,87.6,25.5,214.5,15.0,2011-06-08 16:34:00.000000000
13875,561690,356.92,75.5,26.96,0.0,239.46,15.0,2011-07-29 09:11:00.000000000
13875,571303,361.99,72.9,84.34,34.85,134.5,35.400000000000006,2011-10-17 09:36:00.000000000
13876,570023,122.7,25.200000000000003,0.0,82.5,15.0,0.0,2011-10-07 10:22:00.000000000
13877,566755,117.24,0.0,30.240000000000002,0.0,87.0,0.0,2011-09-14 15:49:00.000000000
13878,571272,1271.57,156.27,57.71999999999999,428.15,144.03,485.40000000000003,2011-10-16 12:19:00.000000000
13880,537620,97.8,12.600000000000001,10.2,0.0,30.0,45.0,2010-12-07 14:00:00.000000000
13880,544090,210.2,35.400000000000006,10.4,0.0,109.19999999999999,55.2,2011-02-16 08:15:00.000000000
13880,545222,200.10000000000002,53.10000000000001,20.4,0.0,47.4,79.2,2011-03-01 08:49:00.000000000
13880,550289,291.63,0.0,53.480000000000004,39.8,167.54999999999998,30.8,2011-04-15 14:32:00.000000000
13880,552168,226.9,17.700000000000003,8.5,0.0,180.9,19.8,2011-05-06 12:28:00.000000000
13880,555594,312.94,70.80000000000001,5.04,49.15,93.0,94.95,2011-06-06 10:09:00.000000000
13880,560267,129.5,0.0,10.2,46.9,0.0,72.4,2011-07-17 14:05:00.000000000
13880,560268,211.69,42.0,25.64,39.8,30.0,74.25,2011-07-17 14:07:00.000000000
13880,566483,414.82,150.72000000000003,10.5,0.0,172.2,81.4,2011-09-13 09:47:00.000000000
13880,566484,223.84,25.200000000000003,90.44,0.0,108.19999999999999,0.0,2011-09-13 09:48:00.000000000
13880,566485,181.6,18.0,30.599999999999998,33.9,99.1,0.0,2011-09-13 09:49:00.000000000
13880,571672,322.1,40.14,35.26,19.9,46.5,180.3,2011-10-18 13:15:00.000000000
13880,577320,396.65,12.48,54.72,57.9,180.89999999999998,90.65,2011-11-18 13:44:00.000000000
13881,542785,1025.34,162.8,255.84,301.8,156.0,148.9,2011-02-01 10:14:00.000000000
13881,545707,673.9,0.0,0.0,67.5,606.4,0.0,2011-03-07 09:35:00.000000000
13881,549681,309.88,80.70000000000002,93.34,0.0,135.84,0.0,2011-04-11 13:19:00.000000000
13881,552550,1560.3400000000001,385.20000000000005,205.92,203.0,475.92,290.30000000000007,2011-05-10 10:43:00.000000000
13881,557795,1064.22,0.0,126.72,135.0,595.0,207.50000000000003,2011-06-23 09:14:00.000000000
13881,557796,134.4,0.0,0.0,0.0,0.0,134.4,2011-06-23 09:15:00.000000000
13881,557897,382.25,73.20000000000002,33.6,95.4,131.6,48.45,2011-06-23 14:25:00.000000000
13881,560873,563.07,133.20000000000002,0.0,83.4,235.92000000000002,110.55000000000001,2011-07-21 14:52:00.000000000
13881,564351,1187.74,74.0,102.24,0.0,669.6,341.90000000000003,2011-08-24 14:59:00.000000000
13881,565491,2251.94,567.6800000000001,223.2,693.6,354.0,413.46000000000004,2011-09-05 11:41:00.000000000
13881,565492,177.60000000000002,177.60000000000002,0.0,0.0,0.0,0.0,2011-09-05 11:43:00.000000000
13881,568876,325.5,78.30000000000001,0.0,102.6,85.19999999999999,59.400000000000006,2011-09-29 12:24:00.000000000
13881,569408,1897.1599999999999,908.4000000000001,23.400000000000002,212.39999999999998,500.15999999999997,252.8,2011-10-04 09:26:00.000000000
13881,571431,689.0,689.0,0.0,0.0,0.0,0.0,2011-10-17 12:52:00.000000000
13881,573775,949.5,285.6,50.4,0.0,613.5,0.0,2011-11-01 10:30:00.000000000
13881,576354,938.4,469.2,119.52000000000001,0.0,349.67999999999995,0.0,2011-11-14 16:17:00.000000000
13881,577805,1459.7599999999998,1257.1999999999998,50.4,70.8,0.0,81.36,2011-11-22 08:19:00.000000000
13881,579180,621.6,571.2,50.4,0.0,0.0,0.0,2011-11-28 15:09:00.000000000
13881,579181,208.79999999999998,0.0,0.0,0.0,208.79999999999998,0.0,2011-11-28 15:10:00.000000000
13881,580902,569.12,500.0,69.12,0.0,0.0,0.0,2011-12-06 12:50:00.000000000
13882,569887,192.76,0.0,30.36,67.35,30.0,65.05000000000001,2011-10-06 15:28:00.000000000
13882,573023,430.7,30.0,96.6,149.0,125.4,29.700000000000003,2011-10-27 12:53:00.000000000
13882,575356,49.5,0.0,0.0,0.0,0.0,49.5,2011-11-09 14:58:00.000000000
13882,579143,265.24,47.34,13.919999999999998,66.0,54.480000000000004,83.5,2011-11-28 13:08:00.000000000
13882,581064,193.08,113.76,26.759999999999998,0.0,52.56,0.0,2011-12-07 11:16:00.000000000
13883,548533,928.96,265.86,106.8,199.25,129.9,227.15,2011-03-31 17:17:00.000000000
13883,551958,263.24,0.0,13.6,0.0,249.64,0.0,2011-05-05 12:37:00.000000000
13883,551959,98.60000000000001,17.700000000000003,0.0,17.0,17.4,46.5,2011-05-05 12:38:00.000000000
13883,551961,386.5,35.400000000000006,91.8,96.15,59.39999999999999,103.75,2011-05-05 12:39:00.000000000
13883,579283,895.55,169.56,149.64000000000001,192.55,245.54999999999998,138.25,2011-11-29 10:45:00.000000000
13884,545309,131.85000000000002,61.2,0.0,20.85,15.0,34.8,2011-03-01 13:40:00.000000000
13884,545820,40.2,25.200000000000003,0.0,15.0,0.0,0.0,2011-03-07 12:46:00.000000000
13884,545822,17.9,0.0,0.0,17.9,0.0,0.0,2011-03-07 12:53:00.000000000
13884,566274,344.25,132.4,10.049999999999999,43.6,120.0,38.2,2011-09-11 13:58:00.000000000
13884,580362,247.10000000000002,176.10000000000002,0.0,56.0,0.0,15.0,2011-12-02 16:30:00.000000000
13885,554125,399.15,93.60000000000001,6.6000000000000005,80.8,105.14999999999999,113.0,2011-05-23 08:52:00.000000000
13885,555498,107.65,30.599999999999998,0.0,77.05,0.0,0.0,2011-06-03 15:07:00.000000000
13886,568897,243.56,17.700000000000003,30.36,37.5,89.6,68.4,2011-09-29 13:17:00.000000000
13887,553896,349.55,85.62,9.959999999999999,146.0,65.52,42.45,2011-05-19 17:22:00.000000000
13888,551986,229.56,36.510000000000005,0.0,68.95,47.949999999999996,76.15,2011-05-05 14:41:00.000000000
13888,563104,366.11,53.10000000000001,20.4,68.4,176.39999999999998,47.81,2011-08-12 10:13:00.000000000
13889,565921,416.90000000000003,166.5,0.0,42.85,30.0,177.55,2011-09-08 09:12:59.999999744
13890,539084,185.25,60.60000000000001,0.0,0.0,64.8,59.85,2010-12-16 09:31:00.000000000
13890,564317,310.76,42.480000000000004,44.88,0.0,86.69999999999999,136.7,2011-08-24 13:12:00.000000000
13890,571935,98.9,0.0,0.0,0.0,19.799999999999997,79.1,2011-10-20 08:41:00.000000000
13890,573927,277.25,25.200000000000003,0.0,115.25,19.799999999999997,117.0,2011-11-02 09:59:00.000000256
13890,574842,114.75,25.200000000000003,0.0,0.0,54.9,34.650000000000006,2011-11-07 11:55:00.000000000
13890,576638,219.35,0.0,34.31999999999999,62.400000000000006,20.28,102.35,2011-11-16 09:35:00.000000000
13890,577065,138.4,0.0,15.600000000000001,7.95,5.8,109.05000000000001,2011-11-17 14:46:00.000000000
13890,580028,154.45000000000002,37.800000000000004,10.2,0.0,71.8,34.650000000000006,2011-12-01 12:11:00.000000000
13890,581424,154.05,42.900000000000006,0.0,0.0,35.8,75.35000000000001,2011-12-08 15:29:00.000000000
13890,581427,207.70000000000002,42.900000000000006,0.0,41.25,15.0,108.55000000000001,2011-12-08 15:36:00.000000000
13892,549248,54.519999999999996,0.0,54.519999999999996,0.0,0.0,0.0,2011-04-07 12:04:00.000000000
13892,569903,341.21,14.75,135.48,0.0,155.57999999999998,35.400000000000006,2011-10-06 16:25:00.000000000
13892,571550,176.04,61.199999999999996,114.83999999999999,0.0,0.0,0.0,2011-10-18 08:15:00.000000000
13892,575946,61.199999999999996,61.199999999999996,0.0,0.0,0.0,0.0,2011-11-13 11:50:00.000000000
13893,544035,821.1,119.7,40.8,509.59999999999997,0.0,151.0,2011-02-15 11:30:00.000000000
13894,543007,150.95,17.700000000000003,18.0,0.0,75.0,40.25,2011-02-02 12:54:00.000000000
13894,576639,271.2,113.4,0.0,30.6,108.6,18.6,2011-11-16 09:43:00.000000256
13894,576640,114.96000000000001,0.0,0.0,0.0,114.96000000000001,0.0,2011-11-16 09:44:00.000000000
13895,558271,382.46000000000004,118.44000000000001,40.72,19.9,79.8,123.60000000000001,2011-06-28 10:16:59.999999744
13895,560568,554.84,85.19000000000001,51.760000000000005,128.2,108.13999999999999,181.55,2011-07-19 14:03:00.000000256
13895,569460,973.81,163.86,55.76,102.4,298.5,353.29,2011-10-04 11:33:00.000000000
13895,575917,677.01,208.58,85.56,52.5,215.42,114.95,2011-11-11 16:57:00.000000000
13897,572086,311.16,70.44,29.519999999999996,0.0,161.4,49.800000000000004,2011-10-20 14:30:00.000000000
13898,541435,155.93,15.299999999999999,23.880000000000003,17.0,32.4,67.35,2011-01-18 10:28:00.000000000
13899,546158,298.5,127.20000000000002,10.2,51.0,69.6,40.5,2011-03-10 09:30:00.000000000
13899,578271,90.02,0.0,0.0,0.0,30.919999999999998,59.1,2011-11-23 13:40:00.000000000
13900,547252,357.58000000000004,180.06,15.0,46.5,93.52,22.5,2011-03-22 10:13:00.000000000
13900,555076,374.87,38.42,102.56,65.7,133.54,34.650000000000006,2011-05-31 12:11:00.000000000
13900,556266,8.5,0.0,0.0,8.5,0.0,0.0,2011-06-09 19:26:00.000000000
13901,541990,214.4,17.700000000000003,10.2,126.65,45.0,14.850000000000001,2011-01-25 09:01:00.000000000
13901,547938,433.9,88.50000000000001,91.8,94.3,114.6,44.7,2011-03-28 14:33:00.000000000
13901,558862,1561.0900000000001,337.50000000000006,138.84,192.1,436.0,456.65000000000003,2011-07-04 12:25:00.000000000
13901,564308,442.89,17.700000000000003,60.480000000000004,115.05000000000001,204.36,45.3,2011-08-24 12:36:00.000000000
13901,568692,214.92000000000002,50.400000000000006,96.92,52.6,0.0,15.0,2011-09-28 14:48:00.000000000
13904,544356,201.12,17.700000000000003,98.22,0.0,85.19999999999999,0.0,2011-02-18 11:18:00.000000000
13904,574050,131.52,62.82000000000001,23.700000000000003,0.0,45.0,0.0,2011-11-02 13:41:00.000000000
13908,545933,496.0,30.599999999999998,110.16,101.6,168.64,85.0,2011-03-08 12:04:00.000000000
13908,552332,312.61,106.8,38.45,0.0,147.85999999999999,19.5,2011-05-09 10:24:00.000000000
13908,562465,630.5,138.3,58.230000000000004,82.55,194.02,157.4,2011-08-05 11:46:00.000000000
13908,567613,907.94,208.62,192.7,12.5,303.32,190.8,2011-09-21 11:49:00.000000000
13911,543250,335.53,33.300000000000004,98.88,0.0,117.69999999999999,85.65,2011-02-04 14:46:00.000000000
13911,543921,223.74,101.4,15.239999999999998,15.9,91.19999999999999,0.0,2011-02-14 14:12:59.999999744
13911,547035,282.28000000000003,0.0,47.08,36.7,163.79999999999998,34.7,2011-03-20 10:33:00.000000000
13911,549318,247.95,38.699999999999996,0.0,71.1,75.0,63.150000000000006,2011-04-08 10:01:00.000000000
13911,552306,283.99,17.700000000000003,5.04,55.85,158.4,47.0,2011-05-08 15:20:00.000000000
13911,554843,330.42,16.8,225.12,0.0,70.8,17.700000000000003,2011-05-26 19:13:00.000000000
13911,559836,516.12,112.10000000000001,58.32,86.35,225.89999999999998,33.45,2011-07-13 10:08:59.999999744
13911,560392,217.6,0.0,201.1,0.0,16.5,0.0,2011-07-18 13:30:00.000000000
13911,571099,143.28,0.0,143.28,0.0,0.0,0.0,2011-10-13 15:43:00.000000000
13914,574302,321.07,107.1,0.0,48.45,74.12,91.4,2011-11-03 16:28:00.000000000
13914,579087,292.88,114.3,36.64,0.0,87.03999999999999,54.900000000000006,2011-11-28 10:35:00.000000000
13917,555233,65.38,33.0,12.48,19.9,0.0,0.0,2011-06-01 12:46:00.000000000
13917,572131,206.66,98.7,45.959999999999994,0.0,45.0,17.0,2011-10-21 09:56:00.000000000
13918,548542,198.2,66.0,0.0,0.0,115.2,17.0,2011-03-31 18:05:00.000000000
13918,572212,1014.64,103.62,170.4,19.9,438.6,282.12,2011-10-21 12:25:00.000000000
13919,562853,213.15,0.0,126.0,34.95,52.199999999999996,0.0,2011-08-10 10:15:00.000000000
13919,570666,137.01,68.66,21.0,18.0,29.35,0.0,2011-10-11 14:24:00.000000000
13922,539867,172.25,47.7,0.0,91.55,33.0,0.0,2010-12-23 10:38:00.000000000
13923,571413,351.13,126.60000000000001,25.2,89.65,59.28,50.400000000000006,2011-10-17 12:33:00.000000000
13924,568701,614.79,149.8,86.5,90.2,175.99,112.30000000000001,2011-09-28 15:07:00.000000000
13924,572884,286.35,93.9,21.700000000000003,84.65,41.85,44.25,2011-10-26 13:44:00.000000000
13924,574952,132.83,47.7,20.879999999999995,6.25,0.0,58.0,2011-11-08 09:47:00.000000000
13924,576849,18.6,0.0,0.0,0.0,3.75,14.850000000000001,2011-11-16 15:39:00.000000000
13924,577861,341.61,82.36000000000001,31.419999999999998,29.700000000000003,155.68,42.45,2011-11-22 11:28:00.000000000
13924,581220,302.4,33.96,73.2,15.6,125.94,53.7,2011-12-08 09:39:00.000000000
13925,561605,380.12,60.24000000000001,52.88,95.6,121.6,49.800000000000004,2011-07-28 12:09:00.000000000
13925,562902,67.08,0.0,13.28,0.0,53.8,0.0,2011-08-10 12:41:00.000000000
